#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-07-08T01:09:27 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5f04f1192611	
#INFO	-out.max=99999	
#INFO	queryParameters=29	
#-oc.form=dec
#-out.max=99999
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=II/246/out
#-nav=cat:II/246&tab:{II/246/out}&key:source=II/246&key:c=220.54852980992 11.96488163122&pos:220.54852980992 11.96488163122( 5.142666666666666 deg J2000)&HTTPPRM:&&-ref=VIZ5f04f1192611&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c=220.54852980992 11.96488163122&-c.eq=J2000&-c.r=2.5713&-c.u=deg&-c.geom=b&-order=I&-out=RAJ2000&-out=DEJ2000&-out=2MASS&-out=Jmag&-out=e_Jmag&-out=Hmag&-out=e_Hmag&-out=Kmag&-out=e_Kmag&-out=Qflg&-out=Rflg&-out=Bflg&-out=Cflg&-out=Xflg&-out=Aflg&-ignore=Opt=*&Opt=Opt&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=II/246/out
#-c=220.54852980992 11.96488163122
#-c.eq=J2000
#-c.r=2.5713
#-c.u=deg
#-c.geom=b
#-source=II/246/out
#-out=RAJ2000
#-out=DEJ2000
#-out=2MASS
#-out=Jmag
#-out=e_Jmag
#-out=Hmag
#-out=e_Hmag
#-out=Kmag
#-out=e_Kmag
#-out=Qflg
#-out=Rflg
#-out=Bflg
#-out=Cflg
#-out=Xflg
#-out=Aflg
#
#INFO	-c=220.548530+11.964882,bd=2.571300/2.5713	
#Constraint -bmark=POST

#RESOURCE=yCat_2246
#Name: II/246
#Title: 2MASS All-Sky Catalog of Point Sources (Cutri+ 2003)
#Table	II_246_out:
#Name: II/246/out
#Title: 2MASS Point Source Catalogue, output (on a total of 470,992,970 sources)
#Column	_r	(F8.6)	Distance from center (220.548530+11.964882)[FK5/J2000]	[ucd=pos.angDistance]
#Column	_RAJ2000	(F12.8)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F12.8)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	RAJ2000	(F10.6)	(ra) Right ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	(dec) Declination (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	2MASS	(a17)	(designation) Source designation (1)	[ucd=meta.id;meta.main]
#Column	Jmag	(F6.3)	?(j_m) J selected default magnitude (2)	[ucd=phot.mag;em.IR.J]
#Column	e_Jmag	(F6.3)	?(j_msigcom) J total magnitude uncertainty (4)	[ucd=stat.error;phot.mag;em.IR.J]
#Column	Hmag	(F6.3)	?(h_m) H selected default magnitude (2)	[ucd=phot.mag;em.IR.H]
#Column	e_Hmag	(F6.3)	?(h_msigcom) H total magnitude uncertainty (4)	[ucd=stat.error;phot.mag;em.IR.H]
#Column	Kmag	(F6.3)	?(k_m) K selected default magnitude (2)	[ucd=phot.mag;em.IR.K]
#Column	e_Kmag	(F6.3)	?(k_msigcom) K total magnitude uncertainty (4)	[ucd=stat.error;phot.mag;em.IR.K]
#Column	Qflg	(A3)	(ph_qual) JHK Photometric quality flag (5)	[ucd=meta.code.qual;phot]
#Column	Rflg	(A3)	(rd_flg) Source of JHK default mag (6)	[ucd=meta.ref]
#Column	Bflg	(A3)	(bl_flg) JHK components fit to source (7)	[ucd=meta.code]
#Column	Cflg	(A3)	(cc_flg) Artifact contamination, confusion (8)	[ucd=meta.code]
#Column	Xflg	(I1)	[0,2] (gal_contam) Extended source contamination (10)	[ucd=meta.code]
#Column	Aflg	(I1)	[0,1] (mp_flg) Association with asteroid or comet (11)	[ucd=meta.code]
_r	_RAJ2000	_DEJ2000	RAJ2000	DEJ2000	2MASS	Jmag	e_Jmag	Hmag	e_Hmag	Kmag	e_Kmag	Qflg	Rflg	Bflg	Cflg	Xflg	Aflg
1.254607	220.37918000	+10.72131000	220.379180	+10.721310	14413100+1043167 	14.391	 0.029	13.783	 0.039	13.632	 0.041	AAA	222	111	000	0	0
1.254676	221.80822600	+12.20347900	221.808226	+12.203479	14471397+1212125 	16.953	 0.168	16.048	 0.187	15.855	 0.279	CCD	222	111	000	0	0
1.254793	219.26643900	+11.93030900	219.266439	+11.930309	14370394+1155491 	16.415	 0.103	16.363	 0.231	15.406	 0.213	BDC	222	111	000	0	0
1.254917	219.59512200	+12.80611100	219.595122	+12.806111	14382282+1248219 	16.906	 0.153	16.052	 0.151	16.209	      	CCU	220	110	000	0	0
1.255026	219.40317800	+11.40179500	219.403178	+11.401795	14373676+1124064 	12.869	 0.026	12.317	 0.026	12.250	 0.021	AAA	222	111	000	0	0
1.255228	219.43117500	+12.58420300	219.431175	+12.584203	14374348+1235031 	15.899	 0.072	15.233	 0.082	14.715	 0.110	AAB	222	111	000	0	0
1.255281	219.87416300	+13.03365500	219.874163	+13.033655	14392979+1302011 	16.313	 0.102	15.783	 0.134	15.835	 0.307	ABD	222	111	000	0	0
1.255304	220.85508800	+10.74608800	220.855088	+10.746088	14432522+1044459 	15.797	 0.206	15.170	 0.295	13.663	      	CDU	220	110	000	2	0
1.255315	221.72462700	+11.46523400	221.724627	+11.465234	14465391+1127548 	16.160	 0.110	15.600	 0.160	15.653	 0.261	BCD	222	111	000	0	0
1.255325	221.78671000	+11.63795100	221.786710	+11.637951	14470881+1138166 	16.182	 0.103	15.756	 0.179	15.833	      	ACU	220	110	cc0	0	0
1.255329	220.72013500	+10.72087900	220.720135	+10.720879	14425283+1043151 	11.381	 0.023	11.044	 0.026	10.950	 0.021	AAA	222	111	000	0	0
1.255330	221.33566400	+12.95742300	221.335664	+12.957423	14452055+1257267 	15.197	 0.045	14.556	 0.055	14.496	 0.063	AAA	222	111	000	0	0
1.255467	221.82164500	+11.80947500	221.821645	+11.809475	14471719+1148341 	16.664	 0.155	15.983	 0.237	15.616	 0.252	CDD	222	111	000	0	0
1.255493	221.77358100	+11.59331800	221.773581	+11.593318	14470565+1135359 	15.766	 0.158	14.368	      	15.045	 0.236	CUD	202	101	c0c	2	0
1.255523	220.98638800	+13.14542600	220.986388	+13.145426	14435673+1308435 	16.580	 0.122	16.165	 0.208	15.751	 0.261	BCD	222	111	000	0	0
1.255541	219.47425600	+12.65393000	219.474256	+12.653930	14375382+1239141 	16.709	 0.151	15.483	      	14.703	      	BUU	200	100	000	0	0
1.255606	219.26555000	+12.00334800	219.265550	+12.003348	14370373+1200120 	16.545	 0.116	16.124	 0.173	15.483	      	BCU	220	110	000	0	0
1.255720	219.27966200	+12.15752000	219.279662	+12.157520	14370711+1209270 	16.897	 0.155	15.959	 0.155	15.260	 0.174	CCC	222	111	000	0	0
1.255721	221.57992900	+11.21921400	221.579929	+11.219214	14461918+1113091 	16.613	 0.157	15.898	      	17.011	      	CUU	200	100	000	0	0
1.255732	219.26500700	+11.98349800	219.265007	+11.983498	14370360+1159005 	15.627	 0.065	15.176	 0.083	14.918	 0.123	AAB	222	111	000	0	0
1.255794	219.28773500	+12.20381300	219.287735	+12.203813	14370905+1212137 	16.758	 0.138	16.289	 0.187	16.109	      	BCU	220	110	000	0	0
1.255804	219.66682100	+11.05350900	219.666821	+11.053509	14384003+1103126 	16.787	 0.137	16.456	 0.247	15.608	      	CDU	220	110	000	0	0
1.255858	219.71209600	+11.01339200	219.712096	+11.013392	14385090+1100482 	12.967	 0.027	12.482	 0.024	12.374	 0.029	AAA	222	111	000	0	0
1.255860	219.65797800	+11.06171200	219.657978	+11.061712	14383791+1103421 	16.614	 0.143	16.115	 0.183	15.073	      	BCU	220	110	0c0	0	0
1.255908	220.50681200	+13.22013000	220.506812	+13.220130	14420163+1313124 	16.507	 0.133	15.666	 0.140	15.476	 0.208	BBC	222	111	000	0	0
1.255968	219.95790000	+10.85031000	219.957900	+10.850310	14394989+1051011 	13.886	 0.029	13.543	 0.034	13.511	 0.046	AAA	222	111	000	0	0
1.256010	221.04865000	+10.80850800	221.048650	+10.808508	14441167+1048306 	15.891	 0.085	15.248	 0.128	15.336	 0.196	ABC	222	111	000	0	0
1.256095	220.23876300	+10.74605300	220.238763	+10.746053	14405730+1044457 	16.194	 0.108	15.764	 0.153	14.844	      	ACU	220	110	000	0	0
1.256145	219.30146500	+11.66831400	219.301465	+11.668314	14371235+1140059 	15.426	 0.045	14.781	 0.055	14.704	 0.107	AAA	222	111	000	0	0
1.256165	220.06150600	+13.12762000	220.061506	+13.127620	14401476+1307394 	15.743	 0.063	15.039	 0.081	15.000	 0.142	AAB	222	111	000	0	0
1.256297	221.54282100	+12.76175500	221.542821	+12.761755	14461027+1245423 	16.967	 0.205	15.625	 0.142	15.420	 0.164	CBC	222	111	000	0	0
1.256298	221.16349200	+10.86264300	221.163492	+10.862643	14443923+1051455 	15.532	 0.081	14.942	 0.078	14.673	 0.116	AAB	222	111	000	0	0
1.256334	221.83026300	+11.88934700	221.830263	+11.889347	14471926+1153216 	15.052	 0.049	15.017	 0.098	14.710	 0.126	AAB	222	111	000	0	0
1.256336	221.55521000	+12.74680000	221.555210	+12.746800	14461325+1244484 	16.991	 0.196	16.347	 0.265	15.700	 0.206	CDC	222	111	000	0	0
1.256457	221.33494700	+10.97256100	221.334947	+10.972561	14452038+1058212 	13.880	 0.026	13.405	 0.033	13.221	 0.039	AAA	222	111	000	0	0
1.256480	219.32534100	+12.35078800	219.325341	+12.350788	14371808+1221028 	15.830	 0.065	15.094	 0.072	15.054	 0.142	AAB	222	111	000	0	0
1.256580	219.33693500	+12.38479900	219.336935	+12.384799	14372086+1223052 	16.311	 0.096	15.697	 0.113	15.090	      	ABU	220	110	000	0	0
1.256590	219.27802500	+12.15274600	219.278025	+12.152746	14370672+1209098 	16.254	 0.090	16.180	 0.182	15.519	      	ACU	220	110	000	0	0
1.256633	219.43712400	+11.33695200	219.437124	+11.336952	14374490+1120130 	16.106	 0.087	15.625	 0.124	15.610	 0.222	ABD	222	111	000	0	0
1.256748	221.77781500	+12.33259000	221.777815	+12.332590	14470667+1219573 	15.491	 0.053	15.150	 0.091	14.789	 0.110	AAB	222	111	000	0	0
1.256836	219.65727600	+11.06102100	219.657276	+11.061021	14383774+1103396 	16.726	 0.149	16.110	 0.197	15.591	 0.261	BCD	222	111	c00	0	0
1.256914	221.35832900	+10.99018200	221.358329	+10.990182	14452599+1059246 	16.093	 0.090	15.578	 0.126	15.510	 0.236	ABD	222	111	000	0	0
1.256916	221.70980700	+12.50511400	221.709807	+12.505114	14465035+1230184 	16.116	 0.089	15.378	 0.120	15.572	 0.191	ABC	222	111	000	0	0
1.256953	220.52331200	+13.22159400	220.523312	+13.221594	14420559+1313177 	15.693	 0.062	15.218	 0.097	15.281	 0.170	AAC	222	111	000	0	0
1.256968	219.53518300	+11.19385200	219.535183	+11.193852	14380844+1111378 	15.784	 0.103	15.072	 0.112	14.501	 0.127	ABB	222	111	000	0	0
1.257191	219.28282000	+11.75005300	219.282820	+11.750053	14370787+1145001 	15.835	 0.081	15.397	 0.099	15.106	 0.153	AAB	222	111	000	0	0
1.257242	219.34354200	+11.53029900	219.343542	+11.530299	14372245+1131490 	13.200	 0.027	12.891	 0.023	12.747	 0.032	AAA	222	111	000	0	0
1.257262	221.15653600	+13.07322200	221.156536	+13.073222	14443756+1304235 	15.800	 0.083	15.293	 0.095	15.057	 0.115	AAB	222	111	000	0	0
1.257266	221.62717600	+11.28334500	221.627176	+11.283345	14463052+1117000 	15.073	 0.091	14.470	 0.107	14.111	 0.096	AAA	222	111	000	0	0
1.257353	221.76307100	+12.37890200	221.763071	+12.378902	14470313+1222440 	16.330	 0.115	15.735	 0.144	15.057	 0.152	BBB	222	222	ccc	0	0
1.257447	221.35643500	+12.94408500	221.356435	+12.944085	14452554+1256387 	15.804	 0.074	15.110	 0.087	15.017	 0.112	AAB	222	111	000	0	0
1.257453	219.60187000	+12.81711800	219.601870	+12.817118	14382444+1249016 	16.687	 0.135	16.061	 0.152	15.535	      	BCU	220	110	000	0	0
1.257518	220.11874700	+10.78004900	220.118747	+10.780049	14402849+1046481 	16.560	 0.159	16.375	 0.249	15.647	 0.300	CDD	222	111	000	0	0
1.257611	221.62975200	+11.28662300	221.629752	+11.286623	14463114+1117118 	16.539	 0.146	15.587	 0.154	14.982	      	BBU	220	110	000	0	0
1.257713	219.26305100	+11.98825700	219.263051	+11.988257	14370313+1159177 	16.019	 0.077	15.530	 0.102	15.119	 0.157	AAC	222	111	000	0	0
1.257865	220.94632000	+13.16132600	220.946320	+13.161326	14434711+1309407 	15.044	 0.036	14.652	 0.057	14.573	 0.084	AAA	222	111	000	0	0
1.257886	221.77630900	+11.59384900	221.776309	+11.593849	14470631+1135378 	12.231	 0.032	11.560	 0.035	11.257	 0.035	EEE	222	111	000	1	0
1.257906	221.76327800	+12.38000800	221.763278	+12.380008	14470318+1222480 	15.973	 0.094	15.456	 0.126	15.346	 0.177	ABC	222	222	ccc	0	0
1.258011	220.87207200	+13.18261600	220.872072	+13.182616	14432929+1310574 	13.305	 0.024	12.600	 0.023	12.472	 0.025	AAA	222	111	000	0	0
1.258014	219.28713300	+12.21240400	219.287133	+12.212404	14370891+1212446 	14.520	 0.031	13.990	 0.029	13.906	 0.053	AAA	222	111	000	0	0
1.258297	219.52671900	+11.20243200	219.526719	+11.202432	14380641+1112087 	12.068	 0.024	11.781	 0.026	11.751	 0.028	AAA	222	111	000	0	0
1.258380	221.78285900	+11.61337300	221.782859	+11.613373	14470788+1136481 	16.212	 0.112	15.782	      	15.695	 0.280	BUD	202	101	000	0	0
1.258391	221.56813800	+11.19946000	221.568138	+11.199460	14461635+1111580 	15.923	 0.088	15.447	 0.132	15.059	      	ABU	220	110	000	0	0
1.258409	220.38827100	+13.21353400	220.388271	+13.213534	14413318+1312487 	11.667	 0.023	11.278	 0.035	11.205	 0.021	AAA	222	111	000	0	0
1.258415	221.83229400	+11.88779700	221.832294	+11.887797	14471975+1153160 	16.510	 0.119	15.994	 0.178	15.620	 0.231	BCD	222	111	000	0	0
1.258469	221.73740300	+12.44812500	221.737403	+12.448125	14465697+1226532 	16.485	 0.110	15.725	 0.130	15.713	 0.250	BBD	222	111	000	0	0
1.258593	221.00279000	+13.14278700	221.002790	+13.142787	14440066+1308340 	15.651	 0.054	15.179	 0.088	15.314	 0.167	AAC	222	111	c00	0	0
1.258721	221.83463500	+12.00540800	221.834635	+12.005408	14472031+1200194 	16.074	 0.097	15.421	 0.128	14.668	 0.109	ABB	222	111	000	0	0
1.258793	219.32093200	+12.34485700	219.320932	+12.344857	14371702+1220414 	14.705	 0.032	14.202	 0.035	14.139	 0.062	AAA	222	111	000	0	0
1.258802	221.69776900	+12.53347300	221.697769	+12.533473	14464746+1232005 	16.205	 0.102	15.559	 0.141	15.388	 0.164	ABC	222	111	000	0	0
1.258839	219.78365600	+10.95357000	219.783656	+10.953570	14390807+1057128 	16.812	 0.155	15.969	 0.153	15.485	      	CBU	220	110	000	0	0
1.258917	221.78190700	+11.60832500	221.781907	+11.608325	14470765+1136299 	14.451	 0.051	13.764	 0.050	13.392	 0.056	AAA	222	111	000	0	0
1.259151	221.82365400	+12.13927000	221.823654	+12.139270	14471767+1208213 	16.013	 0.081	15.261	 0.109	14.524	 0.099	ABA	222	111	000	0	0
1.259211	220.16450700	+10.76327000	220.164507	+10.763270	14403948+1045477 	16.022	 0.102	15.573	 0.120	15.123	 0.166	ABC	222	111	000	0	0
1.259270	219.33080500	+11.55925400	219.330805	+11.559254	14371939+1133333 	16.424	 0.126	16.007	 0.157	16.100	      	BCU	220	110	000	0	0
1.259282	220.38489600	+13.21399700	220.384896	+13.213997	14413237+1312503 	12.722	 0.025	12.433	 0.033	12.349	 0.025	AAA	222	111	000	0	0
1.259446	219.70059100	+11.01843600	219.700591	+11.018436	14384814+1101063 	16.611	 0.137	16.393	 0.218	15.605	      	BDU	220	110	000	0	0
1.259646	219.31530000	+12.32985000	219.315300	+12.329850	14371567+1219474 	17.321	 0.239	16.215	 0.170	15.658	 0.244	DCD	222	112	00c	0	0
1.259653	219.29700300	+11.67143200	219.297003	+11.671432	14371128+1140171 	13.434	 0.026	13.007	 0.023	12.943	 0.032	AAA	222	111	000	0	0
1.259699	220.69551600	+10.71345300	220.695516	+10.713453	14424692+1042484 	16.141	 0.125	15.178	 0.111	15.207	 0.213	BBC	222	111	000	0	0
1.259719	219.52061900	+11.20796000	219.520619	+11.207960	14380494+1112286 	16.032	 0.114	15.463	 0.141	15.214	 0.213	BBC	222	111	000	0	0
1.259754	219.99370700	+10.82858000	219.993707	+10.828580	14395848+1049428 	 8.764	 0.019	 8.400	 0.063	 8.294	 0.023	AAA	112	111	000	0	0
1.259793	219.28547600	+11.72203000	219.285476	+11.722030	14370851+1143193 	14.851	 0.032	14.158	 0.038	13.961	 0.075	AAA	222	111	000	0	0
1.259806	219.73870000	+12.94560200	219.738700	+12.945602	14385728+1256441 	15.581	 0.057	14.899	 0.063	15.063	 0.138	AAB	222	111	000	0	0
1.259825	221.67340400	+11.35372700	221.673404	+11.353727	14464161+1121134 	16.369	 0.120	16.249	 0.232	15.191	      	BDU	220	110	000	0	0
1.259844	221.75800900	+12.40022200	221.758009	+12.400222	14470192+1224007 	15.276	 0.048	14.659	 0.056	14.589	 0.088	AAA	222	111	000	0	0
1.259861	221.41484100	+12.89845200	221.414841	+12.898452	14453956+1253544 	14.427	 0.032	14.008	 0.044	13.963	 0.048	AAA	222	111	000	0	0
1.259934	219.26648200	+11.84761200	219.266482	+11.847612	14370395+1150514 	15.530	 0.055	14.791	 0.067	14.654	 0.102	AAA	222	111	000	0	0
1.260003	219.74219100	+10.98346800	219.742191	+10.983468	14385812+1059004 	15.686	 0.057	15.124	 0.071	15.199	 0.169	AAC	222	111	000	0	0
1.260045	219.27260100	+12.14011300	219.272601	+12.140113	14370542+1208244 	14.675	 0.032	14.093	 0.031	13.837	 0.050	AAA	222	111	000	0	0
1.260125	219.92746600	+13.06956600	219.927466	+13.069566	14394259+1304104 	16.581	 0.132	16.065	 0.196	15.122	      	BCU	220	110	000	0	0
1.260283	221.17534300	+10.86450900	221.175343	+10.864509	14444208+1051522 	15.176	 0.056	14.884	 0.060	14.964	 0.141	AAB	222	111	000	0	0
1.260363	221.10602200	+10.82916000	221.106022	+10.829160	14442544+1049449 	15.834	 0.073	15.167	 0.110	14.816	 0.112	ABB	222	111	000	0	0
1.260401	219.30386800	+11.64199400	219.303868	+11.641994	14371292+1138311 	10.403	 0.024	10.120	 0.022	10.093	 0.021	AAA	222	111	000	0	0
1.260472	220.24455600	+10.74014800	220.244556	+10.740148	14405869+1044245 	14.170	 0.044	13.634	 0.041	13.470	 0.053	AAA	222	111	000	0	0
1.260524	221.82352700	+12.14992900	221.823527	+12.149929	14471764+1208597 	16.583	 0.130	15.680	 0.134	15.431	 0.186	BBC	222	111	000	0	0
1.260633	221.58139300	+12.72062800	221.581393	+12.720628	14461953+1243142 	16.706	 0.141	15.855	      	16.128	 0.288	BUD	202	101	000	0	0
1.260664	221.80226800	+12.25920000	221.802268	+12.259200	14471254+1215331 	14.690	 0.035	14.034	 0.039	13.939	 0.055	AAA	222	111	000	0	0
1.260674	219.26129700	+11.90817600	219.261297	+11.908176	14370271+1154294 	16.747	 0.167	15.859	 0.147	14.974	 0.161	CBC	222	111	000	0	0
1.260948	221.32669700	+12.97120600	221.326697	+12.971206	14451840+1258163 	15.411	 0.054	14.760	 0.068	14.698	 0.098	AAA	222	111	000	0	0
1.261070	219.31902900	+11.58857800	219.319029	+11.588578	14371656+1135188 	11.144	 0.026	10.661	 0.023	10.592	 0.026	AAA	222	111	000	0	0
1.261254	219.29078700	+12.24491000	219.290787	+12.244910	14370978+1214416 	14.646	 0.030	14.274	 0.036	14.092	 0.064	AAA	222	111	000	0	0
1.261277	221.83779400	+11.95961100	221.837794	+11.959611	14472107+1157345 	16.832	 0.161	15.963	      	17.134	      	CUU	200	100	000	0	0
1.261288	220.24610300	+10.73894000	220.246103	+10.738940	14405906+1044201 	15.853	 0.094	15.241	 0.101	15.374	 0.247	AAD	222	111	c00	0	0
1.261319	219.97595500	+10.83532200	219.975955	+10.835322	14395422+1050071 	16.314	 0.130	15.460	 0.123	16.102	      	BBU	220	110	000	0	0
1.261414	219.41361600	+12.56594700	219.413616	+12.565947	14373926+1233574 	14.534	 0.031	13.904	 0.031	13.856	 0.051	AAA	222	111	000	0	0
1.261426	221.83787400	+11.98352200	221.837874	+11.983522	14472108+1159006 	16.963	 0.224	15.798	 0.174	15.482	 0.218	DCD	222	111	000	0	0
1.261595	221.71943200	+11.43855600	221.719432	+11.438556	14465266+1126188 	10.003	 0.022	 9.544	 0.025	 9.431	 0.020	AAA	222	111	000	0	0
1.261667	219.27541400	+11.76611200	219.275414	+11.766112	14370609+1145580 	15.204	 0.049	14.648	 0.048	14.538	 0.094	AAA	222	111	000	0	0
1.261694	221.83719700	+12.01874400	221.837197	+12.018744	14472092+1201074 	17.413	 0.254	16.209	 0.225	15.422	 0.193	DDC	222	111	000	0	0
1.261705	219.28223900	+12.20718300	219.282239	+12.207183	14370773+1212258 	16.812	 0.139	16.085	 0.158	15.559	 0.234	BCD	222	111	000	0	0
1.261722	220.58184600	+13.22618500	220.581846	+13.226185	14421964+1313342 	13.777	 0.025	13.236	 0.028	12.987	 0.033	AAA	222	111	000	0	0
1.261737	220.94064700	+13.16717500	220.940647	+13.167175	14434575+1310018 	14.721	 0.030	14.061	 0.033	13.830	 0.051	AAA	222	111	000	0	0
1.261794	221.50560200	+12.81241700	221.505602	+12.812417	14460134+1248447 	15.502	 0.056	14.975	 0.079	14.652	 0.080	AAA	222	111	000	0	0
1.261864	220.85571300	+13.19061300	220.855713	+13.190613	14432537+1311262 	13.830	 0.025	13.186	 0.027	13.051	 0.028	AAA	222	111	000	0	0
1.261881	220.32724800	+13.20814600	220.327248	+13.208146	14411853+1312293 	13.755	 0.025	13.352	 0.039	13.222	 0.028	AAA	222	111	000	0	0
1.262082	220.00649900	+13.11070400	220.006499	+13.110704	14400155+1306385 	16.308	 0.112	15.961	 0.167	15.334	 0.193	BCC	222	111	000	0	0
1.262090	221.33283900	+10.96385800	221.332839	+10.963858	14451988+1057498 	16.001	 0.088	15.868	 0.161	15.347	 0.190	ACC	222	111	000	0	0
1.262123	221.41381700	+12.90241000	221.413817	+12.902410	14453931+1254086 	16.398	 0.130	15.938	 0.195	15.275	 0.151	BCB	222	111	000	0	0
1.262168	220.44405000	+10.70687800	220.444050	+10.706878	14414657+1042247 	16.471	 0.168	15.657	 0.156	15.487	 0.260	CCD	222	111	000	0	0
1.262183	221.80565500	+12.25173100	221.805655	+12.251731	14471335+1215062 	14.678	 0.033	14.306	 0.044	14.426	 0.082	AAA	222	111	000	0	0
1.262305	221.13115100	+10.83916200	221.131151	+10.839162	14443147+1050209 	16.412	 0.121	15.696	 0.160	16.257	      	BCU	220	110	000	0	0
1.262380	220.03447000	+10.80744700	220.034470	+10.807447	14400827+1048268 	16.698	 0.162	16.105	 0.213	15.946	 0.328	CCD	222	111	000	0	0
1.262490	219.39576700	+12.53484200	219.395767	+12.534842	14373498+1232054 	16.517	 0.111	16.369	 0.204	16.135	      	BCU	220	110	000	0	0
1.262567	220.37939900	+10.71325200	220.379399	+10.713252	14413105+1042477 	15.124	 0.039	14.487	 0.052	14.422	 0.087	AAA	222	111	000	0	0
1.262604	219.67115200	+11.04021600	219.671152	+11.040216	14384107+1102247 	16.634	 0.120	16.241	 0.197	15.356	 0.170	BCC	222	111	000	0	0
1.262626	219.27567400	+11.75867600	219.275674	+11.758676	14370616+1145312 	16.942	 0.169	16.337	 0.216	15.279	 0.188	CCC	222	111	000	0	0
1.262628	221.81581100	+12.20703600	221.815811	+12.207036	14471579+1212253 	16.880	 0.161	15.892	 0.184	15.357	 0.194	CCC	222	111	000	0	0
1.262629	219.33117200	+11.54798400	219.331172	+11.547984	14371948+1132527 	13.636	 0.027	13.173	 0.027	13.000	 0.034	AAA	222	111	000	0	0
1.262638	220.28710200	+10.72853300	220.287102	+10.728533	14410890+1043427 	16.454	 0.159	15.526	 0.138	14.977	      	CBU	220	110	000	0	0
1.262683	221.83904400	+11.94479700	221.839044	+11.944797	14472137+1156412 	14.375	 0.037	13.739	 0.048	13.559	 0.052	AAA	222	111	c00	0	0
1.262690	219.54455500	+11.17306200	219.544555	+11.173062	14381069+1110230 	12.601	 0.025	12.206	 0.026	12.220	 0.033	AAA	222	111	000	0	0
1.262776	220.62745500	+13.22530600	220.627455	+13.225306	14423058+1313311 	16.626	 0.133	16.127	 0.206	15.130	      	BCU	220	110	000	0	0
1.262887	219.37297100	+12.48923000	219.372971	+12.489230	14372951+1229212 	16.117	 0.081	15.805	 0.126	15.437	 0.191	ABC	222	111	000	0	0
1.262913	220.73860100	+10.71579400	220.738601	+10.715794	14425726+1042568 	16.320	 0.126	15.958	 0.239	15.516	      	BDU	220	110	000	0	0
1.262993	220.88730200	+10.74634200	220.887302	+10.746342	14433295+1044468 	13.672	 0.023	13.274	 0.022	13.198	 0.041	AAA	222	111	000	0	0
1.263006	221.82810500	+11.79968200	221.828105	+11.799682	14471874+1147588 	 8.532	 0.026	 7.981	 0.026	 7.811	 0.026	AAA	111	111	000	0	0
1.263034	221.37059400	+10.99213000	221.370594	+10.992130	14452894+1059316 	15.222	 0.050	14.643	 0.070	14.362	 0.088	AAA	222	111	000	0	0
1.263093	219.78514100	+10.94721400	219.785141	+10.947214	14390843+1056499 	14.544	 0.031	13.933	 0.029	13.698	 0.054	AAA	222	111	000	0	0
1.263121	219.99046500	+10.82637000	219.990465	+10.826370	14395771+1049349 	13.699	 0.030	13.281	 0.030	13.265	 0.039	AAA	222	111	ccc	0	0
1.263178	221.36190300	+10.98496200	221.361903	+10.984962	14452685+1059058 	14.497	 0.030	14.095	 0.042	14.136	 0.076	AAA	222	111	000	0	0
1.263537	220.85620500	+10.73788000	220.856205	+10.737880	14432548+1044163 	16.065	 0.105	15.607	 0.161	15.146	      	ACU	220	110	000	0	0
1.263639	219.85770700	+13.03348700	219.857707	+13.033487	14392584+1302005 	15.875	 0.070	15.361	 0.087	15.024	 0.139	AAB	222	111	000	0	0
1.263681	219.31912400	+11.57968900	219.319124	+11.579689	14371658+1134468 	16.713	 0.155	16.457	 0.227	15.915	      	BDU	220	110	000	0	0
1.263744	220.04802100	+10.80027600	220.048021	+10.800276	14401152+1048009 	15.553	 0.075	14.804	 0.073	14.475	 0.090	AAA	222	111	000	0	0
1.263838	219.25952300	+11.88313700	219.259523	+11.883137	14370228+1152592 	14.806	 0.037	14.288	 0.023	13.971	 0.063	AAA	222	111	000	0	0
1.263848	221.82643900	+12.15341200	221.826439	+12.153412	14471834+1209122 	16.087	 0.093	15.290	 0.113	14.512	 0.097	ABA	222	111	000	0	0
1.263953	221.83947900	+11.91621300	221.839479	+11.916213	14472147+1154583 	13.289	 0.026	12.837	 0.032	12.760	 0.037	AAA	222	111	000	0	0
1.264122	219.68455700	+11.02614800	219.684557	+11.026148	14384429+1101341 	16.602	 0.142	16.061	 0.164	15.842	 0.336	BCD	222	111	000	0	0
